Date,Total,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
12-Apr-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Apr-24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
10-Apr-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-Apr-24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8-Apr-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-Apr-24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,2,0,0,0,0,0
6-Apr-24,30,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,1,0,10,2,0,1,0,10,0
5-Apr-24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0
4-Apr-24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
3-Apr-24,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-Apr-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Apr-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-Mar-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-Mar-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Mar-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-Mar-24,20,4,2,0,1,0,0,0,1,1,0,2,6,0,0,1,0,0,0,1,0,0,1,0,0
27-Mar-24,51,2,2,3,3,3,4,4,3,8,12,1,1,0,1,0,0,3,1,0,0,0,0,0,0
26-Mar-24,6,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
25-Mar-24,56,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,2,41,0,1,6,0,0,0,0
24-Mar-24,5,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Mar-24,21,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,3,1,1,5,2,2,1
22-Mar-24,10,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,4,0
21-Mar-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-Mar-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19-Mar-24,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-Mar-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Mar-24,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-Mar-24,1,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15-Mar-24,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-Mar-24,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
13-Mar-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12-Mar-24,10,2,0,3,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Mar-24,24,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,2,2,3,2,1,0,0,0,0
10-Mar-24,33,0,0,0,0,2,6,6,3,0,0,0,0,0,3,4,4,5,0,0,0,0,0,0,0
9-Mar-24,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Mar-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-Mar-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6-Mar-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5-Mar-24,6,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-Mar-24,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
3-Mar-24,15,3,0,0,0,0,0,0,0,2,2,0,2,1,1,0,0,0,3,1,0,0,0,0,0
2-Mar-24,20,0,0,0,0,6,4,1,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,2
1-Mar-24,40,1,1,11,1,0,0,0,0,3,6,10,2,0,0,0,0,0,0,0,0,0,5,0,0
29-Feb-24,99,26,8,2,10,7,3,2,2,4,0,1,2,6,0,0,11,0,0,7,1,0,4,1,2
28-Feb-24,62,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,2,5,5,4,11,10,10,10
27-Feb-24,4,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26-Feb-24,11,0,0,1,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0
25-Feb-24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,14,5,1
24-Feb-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Feb-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Feb-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Feb-24,14,0,2,0,2,0,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20-Feb-24,28,0,0,0,2,6,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2,1,9,4,0
19-Feb-24,9,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,2,0,0
18-Feb-24,10,0,0,0,0,3,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Feb-24,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,4,0,0,1,1,1
16-Feb-24,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Feb-24,51,7,11,14,5,1,0,0,0,0,0,0,0,0,3,0,2,3,4,1,0,0,0,0,0
14-Feb-24,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,3,5,10,11,10,7,7
13-Feb-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-Feb-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Feb-24,4,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Feb-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-Feb-24,12,1,2,1,2,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Feb-24,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,3
7-Feb-24,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6-Feb-24,11,1,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
5-Feb-24,37,0,0,5,0,1,0,0,1,2,1,1,4,3,0,3,2,0,1,0,2,2,1,3,5
4-Feb-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Feb-24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-Feb-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Feb-24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-Jan-24,6,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
30-Jan-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29-Jan-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-Jan-24,14,1,5,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Jan-24,110,10,13,11,19,6,7,10,1,6,5,3,0,0,0,0,0,0,2,0,0,0,8,8,1
26-Jan-24,102,0,0,0,0,2,1,0,0,1,0,0,0,1,8,11,6,12,8,6,7,13,11,7,8
25-Jan-24,5,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24-Jan-24,68,0,1,6,10,12,7,1,0,2,0,1,0,0,0,0,14,1,1,0,0,12,0,0,0
23-Jan-24,12,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Jan-24,37,3,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,3,7,9,5,1,0
21-Jan-24,75,3,5,5,4,0,0,0,1,6,10,6,2,0,0,0,0,1,1,6,10,3,6,2,4
20-Jan-24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,2,1,2,0,0,0,1,0
19-Jan-24,17,2,2,3,2,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-Jan-24,203,1,2,2,2,2,2,5,8,10,11,13,15,20,71,11,10,9,2,1,0,1,1,2,2
17-Jan-24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,2,1
16-Jan-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Jan-24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0
14-Jan-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-Jan-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-Jan-24,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Jan-24,24,0,1,0,1,2,3,0,0,0,0,0,1,0,3,0,2,0,2,6,1,1,0,0,1
10-Jan-24,19,0,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,0,0,0,0,0,0
9-Jan-24,111,16,0,4,3,2,1,4,0,3,8,3,4,0,17,2,0,0,1,0,1,13,19,9,1
8-Jan-24,71,0,0,0,0,1,1,3,6,4,7,5,4,2,1,1,1,1,0,0,0,0,5,16,13
7-Jan-24,6,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6-Jan-24,101,16,21,9,5,1,3,1,4,3,0,0,0,0,3,0,4,10,11,2,1,0,5,2,0
5-Jan-24,10,0,0,0,0,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4-Jan-24,28,0,1,7,6,2,3,1,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3-Jan-24,19,0,0,0,0,0,0,0,6,3,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2-Jan-24,20,0,0,0,0,0,0,0,0,0,0,6,10,2,0,0,0,0,0,0,0,1,1,0,0
1-Jan-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-Dec-23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-Dec-23,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
29-Dec-23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,1,0,0,1
28-Dec-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Dec-23,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0
26-Dec-23,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Dec-23,71,0,2,5,1,0,0,1,2,1,2,3,4,11,6,2,1,0,0,0,1,0,9,5,15
24-Dec-23,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
23-Dec-23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Dec-23,45,0,0,0,0,0,0,5,16,5,2,4,0,1,5,7,0,0,0,0,0,0,0,0,0
21-Dec-23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20-Dec-23,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-Dec-23,61,1,7,3,1,7,15,18,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-Dec-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Dec-23,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-Dec-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Dec-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-Dec-23,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13-Dec-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-Dec-23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Dec-23,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Dec-23,69,7,5,6,6,16,7,8,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9-Dec-23,58,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,7,6,3,4,5,9,5,7,9
8-Dec-23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-Dec-23,9,0,0,1,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,2,0,0,0
6-Dec-23,173,3,6,25,14,23,25,22,18,8,4,3,4,2,5,3,3,1,0,0,0,0,3,1,0
5-Dec-23,138,5,4,5,11,15,12,5,2,5,8,3,4,9,5,4,7,1,1,2,5,2,7,9,7
4-Dec-23,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Dec-23,84,0,0,4,5,6,10,17,12,11,3,0,0,1,0,1,0,0,0,3,3,1,7,0,0
2-Dec-23,94,1,1,2,12,25,9,30,2,1,0,0,0,0,0,0,0,0,0,0,4,5,1,0,1
1-Dec-23,50,1,0,1,1,5,10,4,0,1,11,3,1,0,0,0,0,2,0,1,6,1,1,1,0
30-Nov-23,26,0,0,0,0,0,0,0,0,0,0,0,0,5,8,7,3,2,0,0,0,0,0,0,1
29-Nov-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-Nov-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Nov-23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-Nov-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Nov-23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Nov-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Nov-23,13,3,0,0,0,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Nov-23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6
20-Nov-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-Nov-23,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
18-Nov-23,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,9,8,7,3,0,0
17-Nov-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-Nov-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Nov-23,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-Nov-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-Nov-23,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-Nov-23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,1,1
11-Nov-23,17,0,0,0,0,1,3,0,1,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10-Nov-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-Nov-23,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,4,2,0,0,0,0,0
8-Nov-23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-Nov-23,28,7,1,3,8,4,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0
6-Nov-23,70,6,1,6,7,14,8,3,1,0,0,1,0,1,6,2,0,0,0,0,0,0,0,7,7
5-Nov-23,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,15,8,1,8,4,10,9
4-Nov-23,77,20,15,8,5,0,10,9,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Nov-23,62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,2,5,12,10,2,15,10
2-Nov-23,7,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Nov-23,60,0,0,0,0,0,0,0,0,0,0,0,0,6,2,6,4,10,6,7,9,6,1,2,1
31-Oct-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-Oct-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Oct-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-Oct-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Oct-23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26-Oct-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Oct-23,31,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,15,12,0,0,0,0,0,0,0
24-Oct-23,48,0,0,0,0,0,0,0,0,0,1,5,10,3,2,5,1,3,1,2,5,7,3,0,0
23-Oct-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Oct-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Oct-23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0
20-Oct-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-Oct-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-Oct-23,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17-Oct-23,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-Oct-23,129,0,0,0,0,0,1,10,20,7,1,1,0,6,69,13,1,0,0,0,0,0,0,0,0
15-Oct-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-Oct-23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
13-Oct-23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,1,0,2,1,0
12-Oct-23,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11-Oct-23,31,5,4,1,1,1,2,4,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Oct-23,53,0,0,2,1,4,6,0,0,4,0,0,0,0,0,0,23,10,1,0,0,0,0,0,2
9-Oct-23,6,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0
8-Oct-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-Oct-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6-Oct-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5-Oct-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-Oct-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Oct-23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2-Oct-23,16,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,1,3,2,0,0,0,0,0,0
1-Oct-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-Sep-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Sep-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-Sep-23,6,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Sep-23,32,6,17,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,4,0,0,0
26-Sep-23,11,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,4
25-Sep-23,56,8,3,1,1,2,3,8,2,1,3,2,1,0,2,0,3,0,1,2,4,0,2,2,5
24-Sep-23,32,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,4,1,2,1,2,0,5,5,6
23-Sep-23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0
22-Sep-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Sep-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-Sep-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-Sep-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-Sep-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Sep-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-Sep-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Sep-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-Sep-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-Sep-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-Sep-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Sep-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Sep-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9-Sep-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-Sep-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-Sep-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6-Sep-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5-Sep-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-Sep-23,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3-Sep-23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2-Sep-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-Sep-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-Aug-23,67,0,0,0,0,0,5,5,8,9,10,8,3,1,0,0,0,4,11,2,1,0,0,0,0
30-Aug-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-Aug-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-Aug-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-Aug-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-Aug-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-Aug-23,7,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-Aug-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Aug-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Aug-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Aug-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-Aug-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-Aug-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-Aug-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-Aug-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
